|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           5
f_CO2          f_O2           C[O(HP)1]      C[Opx(HP)2]    C[Cc(AE)3]    
 -5.04747       -83.8924                 NaN            NaN  0.600000     
 -5.00633       -83.8924                 NaN            NaN  0.600000     
 -4.96519       -83.8924                 NaN            NaN  0.600000     
 -4.92405       -83.8924                 NaN            NaN  0.600000     
 -4.88291       -83.8924                 NaN            NaN  0.600000     
 -4.84177       -83.8924                 NaN            NaN  0.600000     
 -4.80063       -83.8924                 NaN            NaN  0.600000     
 -4.75949       -83.8924                 NaN            NaN  0.600000     
 -4.71835       -83.8924                 NaN            NaN  0.600000     
 -4.67722       -83.8924                 NaN            NaN  0.600000     
 -4.63608       -83.8924                 NaN            NaN  0.600000     
 -4.59494       -83.8924                 NaN            NaN  0.600000     
 -4.55380       -83.8924                 NaN            NaN  0.600000     
 -4.51266       -83.8924                 NaN            NaN  0.600000     
 -4.47152       -83.8924                 NaN            NaN  0.600000     
 -4.43038       -83.8924                 NaN            NaN  0.600000     
 -4.38924       -83.8924                 NaN            NaN  0.600000     
 -4.34810       -83.8924                 NaN            NaN  0.600000     
 -4.30696       -83.8924                 NaN            NaN  0.600000     
 -4.26582       -83.8924                 NaN            NaN  0.600000     
 -4.22468       -83.8924                 NaN            NaN  0.600000     
 -4.18354       -83.8924                 NaN            NaN  0.600000     
 -4.14241       -83.8924                 NaN            NaN  0.600000     
 -4.10127       -83.8924                 NaN            NaN  0.600000     
 -4.06013       -83.8924                 NaN            NaN  0.600000     
 -4.01899       -83.8924                 NaN            NaN  0.600000     
 -3.97785       -83.8924                 NaN            NaN  0.600000     
 -3.93671       -83.8924                 NaN            NaN  0.600000     
 -3.89557       -83.8924                 NaN            NaN  0.600000     
 -3.85443       -83.8924                 NaN            NaN  0.600000     
 -3.81329       -83.8924                 NaN            NaN  0.600000     
 -3.77215       -83.8924                 NaN            NaN  0.600000     
 -3.73101       -83.8924                 NaN            NaN  0.600000     
 -3.68987       -83.8924                 NaN            NaN  0.600000     
 -3.64873       -83.8924                 NaN            NaN  0.600000     
 -3.60759       -83.8924                 NaN            NaN  0.600000     
 -3.56646       -83.8924                 NaN            NaN  0.600000     
 -3.52532       -83.8924                 NaN            NaN  0.600000     
 -3.48418       -83.8924                 NaN            NaN  0.600000     
 -3.44304       -83.8924                 NaN            NaN  0.600000     
 -3.40190       -83.8924                 NaN            NaN  0.600000     
 -3.36076       -83.8924                 NaN            NaN  0.600000     
 -3.31962       -83.8924                 NaN            NaN  0.600000     
 -3.27848       -83.8924                 NaN            NaN  0.600000     
 -3.23734       -83.8924                 NaN            NaN  0.600000     
 -3.19620       -83.8924                 NaN            NaN  0.600000     
 -3.15506       -83.8924                 NaN            NaN  0.600000     
 -3.11392       -83.8924                 NaN            NaN  0.600000     
 -3.07278       -83.8924                 NaN            NaN  0.600000     
 -3.03165       -83.8924                 NaN            NaN  0.600000     
 -2.99051       -83.8924                 NaN            NaN  0.600000     
 -2.94937       -83.8924                 NaN            NaN  0.600000     
 -2.90823       -83.8924                 NaN            NaN  0.600000     
 -2.86709       -83.8924                 NaN            NaN  0.600000     
 -2.82595       -83.8924                 NaN            NaN  0.600000     
 -2.78481       -83.8924                 NaN            NaN  0.600000     
 -2.74367       -83.8924                 NaN            NaN  0.600000     
 -2.70253       -83.8924                 NaN            NaN  0.600000     
 -2.66139       -83.8924                 NaN            NaN  0.600000     
 -2.62025       -83.8924                 NaN            NaN  0.600000     
 -2.57911       -83.8924                 NaN            NaN  0.600000     
 -2.53797       -83.8924                 NaN            NaN  0.600000     
 -2.49684       -83.8924                 NaN            NaN  0.600000     
 -2.45570       -83.8924                 NaN            NaN  0.600000     
 -2.41456       -83.8924                 NaN            NaN  0.600000     
 -2.37342       -83.8924                 NaN            NaN  0.600000     
 -2.33228       -83.8924                 NaN            NaN  0.600000     
 -2.29114       -83.8924                 NaN            NaN  0.600000     
 -2.25000       -83.8924                 NaN            NaN  0.600000     
 -2.20886       -83.8924                 NaN            NaN  0.600000     
 -2.16772       -83.8924                 NaN            NaN  0.600000     
 -2.12658       -83.8924                 NaN            NaN  0.600000     
 -2.08544       -83.8924                 NaN            NaN  0.600000     
 -2.04430       -83.8924                 NaN            NaN  0.600000     
 -2.00316       -83.8924                 NaN            NaN  0.600000     
 -1.96203       -83.8924                 NaN            NaN  0.600000     
 -1.92089       -83.8924                 NaN            NaN  0.600000     
 -1.87975       -83.8924                 NaN            NaN  0.600000     
 -1.83861       -83.8924                 NaN            NaN  0.600000     
 -1.79747       -83.8924                 NaN            NaN  0.600000     
 -1.75633       -83.8924                 NaN            NaN  0.600000     
 -1.71519       -83.8924                 NaN            NaN  0.600000     
 -1.67405       -83.8924                 NaN            NaN  0.600000     
 -1.63291       -83.8924                 NaN            NaN  0.600000     
 -1.59177       -83.8924                 NaN            NaN  0.600000     
 -1.55063       -83.8924                 NaN            NaN  0.600000     
 -1.50949       -83.8924                 NaN            NaN  0.600000     
 -1.46835       -83.8924                 NaN            NaN  0.600000     
 -1.42722       -83.8924                 NaN            NaN  0.600000     
 -1.38608       -83.8924                 NaN            NaN  0.600000     
 -1.34494       -83.8924                 NaN            NaN  0.600000     
 -1.30380       -83.8924                 NaN            NaN  0.600000     
 -1.26266       -83.8924                 NaN            NaN  0.600000     
 -1.22152       -83.8924                 NaN            NaN  0.600000     
 -1.18038       -83.8924                 NaN            NaN  0.600000     
 -1.13924       -83.8924                 NaN            NaN  0.600000     
 -1.09810       -83.8924                 NaN            NaN  0.600000     
 -1.05696       -83.8924                 NaN            NaN  0.600000     
 -1.01582       -83.8924                 NaN            NaN  0.600000     
-0.974684       -83.8924                 NaN            NaN  0.600000     
-0.933544       -83.8924                 NaN            NaN  0.600000     
-0.892405       -83.8924                 NaN            NaN  0.600000     
-0.851266       -83.8924                 NaN            NaN  0.600000     
-0.810127       -83.8924                 NaN            NaN  0.600000     
-0.768987       -83.8924                 NaN            NaN  0.600000     
-0.727848       -83.8924                 NaN            NaN  0.600000     
