|6.6.6
h2o_1E-14_3.tab                                                                                     
           2
f_CO2   
  -12.000000000000000     
   4.1139240506329111E-002
         317
f_O2    
  -110.00000000000000     
  0.34810126582278483     
         317
           9
f_CO2          f_O2           O(HP)          Opx(HP)        iron           mt             hem            Cc(AE)         q             
 -4.14241       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -4.10127       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -4.06013       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -4.01899       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.97785       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.93671       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.89557       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.85443       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.81329       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.77215       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.73101       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.68987       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.64873       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.60759       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.56646       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.52532       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.48418       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.44304       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.40190       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.36076       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
 -3.31962       -94.6835                 NaN            NaN            NaN            NaN            NaN   71.5918        28.4082     
